
Advanced Calibration Data
,Temperature,Cal Date, Tm, Tzs, Tb
,Pressure,Cal Date,m2,m1,m0,b2,b1,b0,Linear(a),Linear(b)
,Temperature,unknown,0.000000,0.00,0.000000
,Pressure,4-Jun-12 14:50:11,0.000004,-0.000244,1.003512,-0.000072,0.004134,0.037016,0.000000,1.000000

Field Calibration Data
,Temperature,Cal Date,Slope,Offset
,Pressure,Cal Date,Slope,Offset
,Temperature(degC),unknown,1.000000,0.000
,Pressure(psi),unknown,1.000000,0.0000

Sensor/File information
Sensor SN, 21204020 ,,Modbus Addr., 2 
Sensor Type,PT2X,,Initialized w/fw Rev,"2. 7"
Sensor Name,Barometric Pressure (2),,Uploaded,"Aqua4Plus 1.9.501"
File Name,FCRBV,,Exported,"Aqua4Plus 2.1.4"
# Records,  5368 
Statistical Data,,Temperature(degC),Pressure(psi),
,Sensor Range,-40 - +125 degC,15 psia,
,Minimum,13.06,13.705,
,Maximum,35.56,13.958,
,Mean,25.07,13.880,
,Variance,22.524,0.0020,
,Std Deviation,4.746,0.0451,
,,,,
,Field Cal Date,unknown,unknown,
Rec #,Date/Time,Temperature(degC),Pressure(psi)
1,8-Jun-15 16:00:00,27.88,13.834
2,8-Jun-15 16:15:00,28.13,13.830
3,8-Jun-15 16:30:00,28.00,13.829
4,8-Jun-15 16:45:00,28.00,13.834
5,8-Jun-15 17:00:00,27.44,13.831
6,8-Jun-15 17:15:00,26.38,13.848
7,8-Jun-15 17:30:00,22.88,13.841
8,8-Jun-15 17:45:00,21.50,13.841
9,8-Jun-15 18:00:00,21.19,13.839
10,8-Jun-15 18:15:00,21.00,13.839
11,8-Jun-15 18:30:00,20.94,13.833
12,8-Jun-15 18:45:00,21.06,13.831
13,8-Jun-15 19:00:00,21.75,13.828
14,8-Jun-15 19:15:00,21.56,13.825
15,8-Jun-15 19:30:00,21.31,13.826
16,8-Jun-15 19:45:00,21.13,13.829
17,8-Jun-15 20:00:00,20.88,13.831
18,8-Jun-15 20:15:00,20.56,13.832
19,8-Jun-15 20:30:00,20.31,13.831
20,8-Jun-15 20:45:00,20.44,13.837
21,8-Jun-15 21:00:00,20.13,13.837
22,8-Jun-15 21:15:00,19.69,13.833
23,8-Jun-15 21:30:00,19.38,13.833
24,8-Jun-15 21:45:00,19.19,13.833
25,8-Jun-15 22:00:00,19.06,13.840
26,8-Jun-15 22:15:00,18.94,13.841
27,8-Jun-15 22:30:00,18.81,13.838
28,8-Jun-15 22:45:00,18.75,13.836
29,8-Jun-15 23:00:00,18.63,13.833
30,8-Jun-15 23:15:00,18.50,13.838
31,8-Jun-15 23:30:00,18.44,13.837
32,8-Jun-15 23:45:00,18.38,13.839
33,9-Jun-15 00:00:00,18.31,13.839
34,9-Jun-15 00:15:00,18.25,13.836
35,9-Jun-15 00:30:00,18.25,13.834
36,9-Jun-15 00:45:00,18.25,13.832
37,9-Jun-15 01:00:00,18.25,13.829
38,9-Jun-15 01:15:00,18.25,13.827
39,9-Jun-15 01:30:00,18.19,13.822
40,9-Jun-15 01:45:00,18.13,13.820
41,9-Jun-15 02:00:00,18.13,13.817
42,9-Jun-15 02:15:00,18.06,13.815
43,9-Jun-15 02:30:00,18.00,13.811
44,9-Jun-15 02:45:00,18.00,13.807
45,9-Jun-15 03:00:00,18.06,13.805
46,9-Jun-15 03:15:00,18.19,13.804
47,9-Jun-15 03:30:00,18.25,13.804
48,9-Jun-15 03:45:00,18.31,13.804
49,9-Jun-15 04:00:00,18.44,13.808
50,9-Jun-15 04:15:00,18.50,13.811
51,9-Jun-15 04:30:00,18.50,13.810
52,9-Jun-15 04:45:00,18.50,13.811
53,9-Jun-15 05:00:00,18.50,13.812
54,9-Jun-15 05:15:00,18.31,13.816
55,9-Jun-15 05:30:00,18.06,13.818
56,9-Jun-15 05:45:00,18.06,13.819
57,9-Jun-15 06:00:00,18.19,13.819
58,9-Jun-15 06:15:00,18.38,13.820
59,9-Jun-15 06:30:00,18.50,13.821
60,9-Jun-15 06:45:00,18.63,13.822
61,9-Jun-15 07:00:00,18.88,13.823
62,9-Jun-15 07:15:00,19.06,13.824
63,9-Jun-15 07:30:00,19.19,13.826
64,9-Jun-15 07:45:00,19.50,13.827
65,9-Jun-15 08:00:00,20.06,13.827
66,9-Jun-15 08:15:00,20.69,13.828
67,9-Jun-15 08:30:00,21.94,13.827
68,9-Jun-15 08:45:00,23.06,13.825
69,9-Jun-15 09:00:00,23.88,13.825
70,9-Jun-15 09:15:00,24.31,13.824
71,9-Jun-15 09:30:00,24.75,13.824
72,9-Jun-15 09:45:00,25.50,13.823
73,9-Jun-15 10:00:00,26.00,13.823
74,9-Jun-15 10:15:00,26.75,13.818
75,9-Jun-15 10:30:00,27.38,13.819
76,9-Jun-15 10:45:00,27.31,13.822
77,9-Jun-15 11:00:00,27.06,13.822
78,9-Jun-15 11:15:00,27.00,13.820
79,9-Jun-15 11:30:00,27.06,13.819
80,9-Jun-15 11:45:00,27.81,13.817
81,9-Jun-15 12:00:00,27.63,13.818
82,9-Jun-15 12:15:00,28.31,13.816
83,9-Jun-15 12:30:00,28.38,13.812
84,9-Jun-15 12:45:00,28.44,13.816
85,9-Jun-15 13:00:00,28.75,13.818
86,9-Jun-15 13:15:00,28.69,13.816
87,9-Jun-15 13:30:00,28.75,13.816
88,9-Jun-15 13:45:00,28.63,13.816
89,9-Jun-15 14:00:00,28.63,13.815
90,9-Jun-15 14:15:00,28.88,13.814
91,9-Jun-15 14:30:00,29.13,13.814
92,9-Jun-15 14:45:00,29.06,13.811
93,9-Jun-15 15:00:00,29.38,13.811
94,9-Jun-15 15:15:00,29.38,13.807
95,9-Jun-15 15:30:00,29.13,13.808
96,9-Jun-15 15:45:00,28.88,13.803
97,9-Jun-15 16:00:00,28.63,13.804
98,9-Jun-15 16:15:00,28.63,13.803
99,9-Jun-15 16:30:00,28.69,13.803
100,9-Jun-15 16:45:00,28.88,13.803
101,9-Jun-15 17:00:00,28.75,13.801
102,9-Jun-15 17:15:00,28.94,13.802
103,9-Jun-15 17:30:00,28.88,13.801
104,9-Jun-15 17:45:00,28.88,13.799
105,9-Jun-15 18:00:00,28.63,13.801
106,9-Jun-15 18:15:00,28.25,13.801
107,9-Jun-15 18:30:00,27.94,13.805
108,9-Jun-15 18:45:00,27.25,13.806
109,9-Jun-15 19:00:00,26.69,13.810
110,9-Jun-15 19:15:00,25.88,13.812
111,9-Jun-15 19:30:00,24.88,13.815
112,9-Jun-15 19:45:00,23.75,13.817
113,9-Jun-15 20:00:00,22.94,13.818
114,9-Jun-15 20:15:00,22.19,13.822
115,9-Jun-15 20:30:00,21.44,13.827
116,9-Jun-15 20:45:00,20.81,13.833
117,9-Jun-15 21:00:00,20.31,13.836
118,9-Jun-15 21:15:00,19.81,13.838
119,9-Jun-15 21:30:00,19.50,13.842
120,9-Jun-15 21:45:00,19.13,13.846
121,9-Jun-15 22:00:00,18.75,13.847
122,9-Jun-15 22:15:00,18.44,13.848
123,9-Jun-15 22:30:00,18.19,13.848
124,9-Jun-15 22:45:00,17.88,13.847
125,9-Jun-15 23:00:00,17.69,13.846
126,9-Jun-15 23:15:00,17.50,13.846
127,9-Jun-15 23:30:00,17.31,13.847
128,9-Jun-15 23:45:00,17.25,13.844
129,10-Jun-15 00:00:00,17.06,13.847
130,10-Jun-15 00:15:00,17.00,13.847
131,10-Jun-15 00:30:00,16.88,13.847
132,10-Jun-15 00:45:00,16.81,13.847
133,10-Jun-15 01:00:00,16.63,13.846
134,10-Jun-15 01:15:00,16.56,13.845
135,10-Jun-15 01:30:00,16.38,13.843
136,10-Jun-15 01:45:00,16.25,13.840
137,10-Jun-15 02:00:00,16.13,13.838
138,10-Jun-15 02:15:00,16.00,13.837
139,10-Jun-15 02:30:00,15.94,13.835
140,10-Jun-15 02:45:00,15.88,13.835
141,10-Jun-15 03:00:00,15.81,13.834
142,10-Jun-15 03:15:00,15.69,13.832
143,10-Jun-15 03:30:00,15.63,13.830
144,10-Jun-15 03:45:00,15.63,13.833
145,10-Jun-15 04:00:00,15.88,13.837
146,10-Jun-15 04:15:00,15.81,13.838
147,10-Jun-15 04:30:00,15.75,13.840
148,10-Jun-15 04:45:00,15.69,13.842
149,10-Jun-15 05:00:00,15.69,13.845
150,10-Jun-15 05:15:00,15.63,13.847
151,10-Jun-15 05:30:00,15.63,13.851
152,10-Jun-15 05:45:00,15.63,13.854
153,10-Jun-15 06:00:00,15.69,13.856
154,10-Jun-15 06:15:00,15.81,13.860
155,10-Jun-15 06:30:00,16.25,13.861
156,10-Jun-15 06:45:00,16.56,13.862
157,10-Jun-15 07:00:00,16.88,13.865
158,10-Jun-15 07:15:00,17.19,13.865
159,10-Jun-15 07:30:00,17.56,13.866
160,10-Jun-15 07:45:00,18.06,13.865
161,10-Jun-15 08:00:00,19.38,13.867
162,10-Jun-15 08:15:00,20.69,13.867
163,10-Jun-15 08:30:00,22.13,13.869
164,10-Jun-15 08:45:00,23.44,13.873
165,10-Jun-15 09:00:00,24.25,13.872
166,10-Jun-15 09:15:00,25.13,13.874
167,10-Jun-15 09:30:00,25.88,13.872
168,10-Jun-15 09:45:00,27.13,13.871
169,10-Jun-15 10:00:00,27.31,13.872
170,10-Jun-15 10:15:00,27.88,13.871
171,10-Jun-15 10:30:00,28.75,13.869
172,10-Jun-15 10:45:00,29.06,13.868
173,10-Jun-15 11:00:00,29.63,13.867
174,10-Jun-15 11:15:00,29.81,13.865
175,10-Jun-15 11:30:00,30.31,13.864
176,10-Jun-15 11:45:00,30.75,13.864
177,10-Jun-15 12:00:00,31.25,13.863
178,10-Jun-15 12:15:00,31.31,13.862
179,10-Jun-15 12:30:00,31.38,13.861
180,10-Jun-15 12:45:00,31.31,13.860
181,10-Jun-15 13:00:00,31.25,13.860
182,10-Jun-15 13:15:00,31.38,13.857
183,10-Jun-15 13:30:00,31.56,13.858
184,10-Jun-15 13:45:00,31.75,13.856
185,10-Jun-15 14:00:00,31.56,13.856
186,10-Jun-15 14:15:00,31.50,13.856
187,10-Jun-15 14:30:00,31.50,13.856
188,10-Jun-15 14:45:00,31.44,13.855
189,10-Jun-15 15:00:00,31.13,13.855
190,10-Jun-15 15:15:00,30.81,13.855
191,10-Jun-15 15:30:00,30.75,13.854
192,10-Jun-15 15:45:00,30.50,13.852
193,10-Jun-15 16:00:00,30.31,13.852
194,10-Jun-15 16:15:00,30.06,13.852
195,10-Jun-15 16:30:00,30.13,13.851
196,10-Jun-15 16:45:00,29.75,13.850
197,10-Jun-15 17:00:00,29.31,13.849
198,10-Jun-15 17:15:00,29.13,13.851
199,10-Jun-15 17:30:00,29.19,13.849
200,10-Jun-15 17:45:00,29.13,13.847
201,10-Jun-15 18:00:00,28.88,13.847
202,10-Jun-15 18:15:00,28.69,13.849
203,10-Jun-15 18:30:00,28.19,13.850
204,10-Jun-15 18:45:00,27.75,13.851
205,10-Jun-15 19:00:00,27.19,13.854
