Advanced Calibration Data,,Cal Date,m2,m1,m0,b3,b2,b1,b0
210,15:00.0,6.61,17.5,391.45,2013-06-15 18:15:00,,,,
211,30:00.0,6.68,17.5,391.54,2013-06-15 18:30:00,,,,
212,45:00.0,6.65,17.44,391.57,2013-06-15 18:45:00,,,,
213,00:00.0,6.67,17.44,391.59,2013-06-15 19:00:00,,,,
214,15:00.0,6.62,17.44,391.59,2013-06-15 19:15:00,,,,
215,30:00.0,6.61,17.38,391.65,2013-06-15 19:30:00,,,,
216,45:00.0,6.64,17.31,391.68,2013-06-15 19:45:00,,,,
217,00:00.0,6.55,17.25,391.68,2013-06-15 20:00:00,,,,
218,15:00.0,6.58,17.25,391.65,2013-06-15 20:15:00,,,,
219,30:00.0,6.59,17.19,391.65,2013-06-15 20:30:00,,,,
220,45:00.0,6.58,17.13,391.68,2013-06-15 20:45:00,,,,
221,00:00.0,6.59,17.06,391.71,2013-06-15 21:00:00,,,,
222,15:00.0,6.58,17,391.71,2013-06-15 21:15:00,,,,
223,30:00.0,6.55,16.94,391.73,2013-06-15 21:30:00,,,,
224,45:00.0,6.57,16.88,391.74,2013-06-15 21:45:00,,,,
225,00:00.0,6.63,16.81,391.79,2013-06-15 22:00:00,,,,
226,15:00.0,6.63,16.75,391.79,2013-06-15 22:15:00,,,,
227,30:00.0,6.66,16.69,391.88,2013-06-15 22:30:00,,,,
228,45:00.0,6.56,16.56,391.85,2013-06-15 22:45:00,,,,
229,00:00.0,6.59,16.56,391.9,2013-06-15 23:00:00,,,,
230,15:00.0,6.61,16.5,391.9,2013-06-15 23:15:00,,,,
231,30:00.0,6.58,16.44,391.9,2013-06-15 23:30:00,,,,
232,45:00.0,6.62,16.38,391.99,2013-06-15 23:45:00,,,,
233,00:00.0,6.63,16.31,392.07,2013-06-16 00:00:00,,,,
234,15:00.0,6.5,16.25,391.9,2013-06-16 00:15:00,,,,
235,30:00.0,6.64,16.25,391.99,2013-06-16 00:30:00,,,,
236,45:00.0,6.6,16.19,391.93,2013-06-16 00:45:00,,,,
237,00:00.0,6.56,16.19,391.88,2013-06-16 01:00:00,,,,
238,15:00.0,6.63,16.13,391.88,2013-06-16 01:15:00,,,,
239,30:00.0,6.59,16.06,391.85,2013-06-16 01:30:00,,,,
240,45:00.0,6.6,16.06,391.82,2013-06-16 01:45:00,,,,
241,00:00.0,6.59,16,391.77,2013-06-16 02:00:00,,,,
242,15:00.0,6.63,15.94,391.74,2013-06-16 02:15:00,,,,
243,30:00.0,6.59,15.94,391.74,2013-06-16 02:30:00,,,,
244,45:00.0,6.56,15.94,391.65,2013-06-16 02:45:00,,,,
245,00:00.0,6.59,15.88,391.65,2013-06-16 03:00:00,,,,
246,15:00.0,6.58,15.88,391.6,2013-06-16 03:15:00,,,,
247,30:00.0,6.61,15.88,391.6,2013-06-16 03:30:00,,,,
248,45:00.0,6.63,15.88,391.68,2013-06-16 03:45:00,,,,
249,00:00.0,6.61,15.88,391.65,2013-06-16 04:00:00,,,,
250,15:00.0,6.67,15.88,391.68,2013-06-16 04:15:00,,,,
251,30:00.0,6.66,15.88,391.71,2013-06-16 04:30:00,,,,
252,45:00.0,6.6,15.94,391.65,2013-06-16 04:45:00,,,,
253,00:00.0,6.65,15.94,391.68,2013-06-16 05:00:00,,,,
254,15:00.0,6.61,15.94,391.68,2013-06-16 05:15:00,,,,
255,30:00.0,6.62,15.94,391.74,2013-06-16 05:30:00,,,,
256,45:00.0,6.62,15.94,391.77,2013-06-16 05:45:00,,,,
257,00:00.0,6.62,15.94,391.82,2013-06-16 06:00:00,,,,
258,15:00.0,6.66,15.94,391.91,2013-06-16 06:15:00,,,,
259,30:00.0,6.59,15.94,391.93,2013-06-16 06:30:00,,,,
260,45:00.0,6.58,15.94,391.93,2013-06-16 06:45:00,,,,
261,00:00.0,6.58,15.94,391.96,2013-06-16 07:00:00,,,,
262,15:00.0,6.65,15.94,392.02,2013-06-16 07:15:00,,,,
263,30:00.0,6.62,15.94,392.02,2013-06-16 07:30:00,,,,
264,45:00.0,6.63,15.94,392.05,2013-06-16 07:45:00,,,,
265,00:00.0,6.63,16,392.02,2013-06-16 08:00:00,,,,
266,15:00.0,6.68,16,392.05,2013-06-16 08:15:00,,,,
267,30:00.0,6.61,16.06,392.02,2013-06-16 08:30:00,,,,
268,45:00.0,6.64,16.06,392.02,2013-06-16 08:45:00,,,,
269,00:00.0,6.67,16.06,392.05,2013-06-16 09:00:00,,,,
270,15:00.0,6.68,16.13,392.02,2013-06-16 09:15:00,,,,
271,30:00.0,6.67,16.25,391.99,2013-06-16 09:30:00,,,,
272,45:00.0,6.64,16.25,391.9,2013-06-16 09:45:00,,,,
273,00:00.0,6.65,16.31,391.85,2013-06-16 10:00:00,,,,
274,15:00.0,6.69,16.38,391.82,2013-06-16 10:15:00,,,,
275,30:00.0,6.68,16.5,391.79,2013-06-16 10:30:00,,,,
276,45:00.0,6.68,16.56,391.76,2013-06-16 10:45:00,,,,
277,00:00.0,6.74,16.69,391.74,2013-06-16 11:00:00,,,,
278,15:00.0,6.65,16.81,391.65,2013-06-16 11:15:00,,,,
279,30:00.0,6.62,16.88,391.54,2013-06-16 11:30:00,,,,
280,45:00.0,6.74,16.94,391.54,2013-06-16 11:45:00,,,,
281,00:00.0,6.7,17.06,391.54,2013-06-16 12:00:00,,,,
282,15:00.0,6.67,17.19,391.45,2013-06-16 12:15:00,,,,
283,30:00.0,6.66,17.38,391.4,2013-06-16 12:30:00,,,,
284,45:00.0,6.74,17.5,391.48,2013-06-16 12:45:00,,,,
285,00:00.0,6.7,17.5,391.48,2013-06-16 13:00:00,,,,
286,15:00.0,6.65,17.5,391.4,2013-06-16 13:15:00,,,,
287,30:00.0,6.6,17.63,391.29,2013-06-16 13:30:00,,,,
288,45:00.0,6.66,17.69,391.29,2013-06-16 13:45:00,,,,
289,00:00.0,6.65,17.75,391.26,2013-06-16 14:00:00,,,,
290,15:00.0,6.66,17.75,391.2,2013-06-16 14:15:00,,,,
291,30:00.0,6.63,17.69,391.17,2013-06-16 14:30:00,,,,
292,45:00.0,6.61,17.69,391.15,2013-06-16 14:45:00,,,,
293,00:00.0,6.64,17.75,391.12,2013-06-16 15:00:00,,,,
294,15:00.0,6.63,17.88,391.09,2013-06-16 15:15:00,,,,
295,30:00.0,6.67,17.88,391.12,2013-06-16 15:30:00,,,,
296,45:00.0,6.61,17.94,391.06,2013-06-16 15:45:00,,,,
297,00:00.0,6.7,17.94,391.09,2013-06-16 16:00:00,,,,
298,15:00.0,6.63,17.94,391.03,2013-06-16 16:15:00,,,,
299,30:00.0,6.64,17.88,390.98,2013-06-16 16:30:00,,,,
300,45:00.0,6.54,17.94,390.89,2013-06-16 16:45:00,,,,
301,00:00.0,6.65,17.88,390.95,2013-06-16 17:00:00,,,,
302,15:00.0,6.62,17.94,390.98,2013-06-16 17:15:00,,,,
303,30:00.0,6.59,17.94,390.95,2013-06-16 17:30:00,,,,
304,45:00.0,6.58,17.88,390.92,2013-06-16 17:45:00,,,,
305,00:00.0,6.58,17.88,390.84,2013-06-16 18:00:00,,,,
306,15:00.0,6.61,17.88,390.89,2013-06-16 18:15:00,,,,
307,30:00.0,6.59,17.88,390.89,2013-06-16 18:30:00,,,,
308,45:00.0,6.56,17.88,390.87,2013-06-16 18:45:00,,,,
309,00:00.0,6.6,17.88,390.95,2013-06-16 19:00:00,,,,
310,15:00.0,6.61,17.81,391.01,2013-06-16 19:15:00,,,,
311,30:00.0,6.63,17.81,391.03,2013-06-16 19:30:00,,,,
312,45:00.0,6.57,17.75,391.01,2013-06-16 19:45:00,,,,
313,00:00.0,6.57,17.75,391.06,2013-06-16 20:00:00,,,,
314,15:00.0,6.57,17.75,391.01,2013-06-16 20:15:00,,,,
315,30:00.0,6.59,17.69,391.06,2013-06-16 20:30:00,,,,
316,45:00.0,6.59,17.69,391.12,2013-06-16 20:45:00,,,,
317,00:00.0,6.66,17.69,391.26,2013-06-16 21:00:00,,,,
318,15:00.0,6.62,17.63,391.37,2013-06-16 21:15:00,,,,
319,30:00.0,6.63,17.63,391.45,2013-06-16 21:30:00,,,,
320,45:00.0,6.62,17.56,391.54,2013-06-16 21:45:00,,,,
321,00:00.0,6.63,17.63,391.62,2013-06-16 22:00:00,,,,
322,15:00.0,6.51,17.56,391.54,2013-06-16 22:15:00,,,,
323,30:00.0,6.55,17.5,391.37,2013-06-16 22:30:00,,,,
324,45:00.0,6.61,17.44,391.48,2013-06-16 22:45:00,,,,
325,00:00.0,6.55,17.44,391.48,2013-06-16 23:00:00,,,,
326,15:00.0,6.55,17.38,391.45,2013-06-16 23:15:00,,,,
327,30:00.0,6.55,17.38,391.45,2013-06-16 23:30:00,,,,
328,45:00.0,6.52,17.31,391.43,2013-06-16 23:45:00,,,,
329,00:00.0,6.54,17.25,391.43,2013-06-17 00:00:00,,,,
330,15:00.0,6.59,17.25,391.51,2013-06-17 00:15:00,,,,
331,30:00.0,6.5,17.19,391.45,2013-06-17 00:30:00,,,,
332,45:00.0,6.61,17.19,391.54,2013-06-17 00:45:00,,,,
333,00:00.0,6.6,17.19,391.54,2013-06-17 01:00:00,,,,
334,15:00.0,6.6,17.19,391.45,2013-06-17 01:15:00,,,,
335,30:00.0,6.65,17.13,391.45,2013-06-17 01:30:00,,,,
336,45:00.0,6.68,17.13,391.4,2013-06-17 01:45:00,,,,
337,00:00.0,6.79,17.06,391.37,2013-06-17 02:00:00,,,,
338,15:00.0,6.84,17.06,391.43,2013-06-17 02:15:00,,,,
339,30:00.0,6.74,17,391.37,2013-06-17 02:30:00,,,,
340,45:00.0,6.7,17,391.29,2013-06-17 02:45:00,,,,
341,00:00.0,6.65,16.94,391.26,2013-06-17 03:00:00,,,,
342,15:00.0,6.68,16.94,391.26,2013-06-17 03:15:00,,,,
343,30:00.0,6.65,16.94,391.26,2013-06-17 03:30:00,,,,
344,45:00.0,6.63,16.88,391.23,2013-06-17 03:45:00,,,,
345,00:00.0,6.61,16.88,391.23,2013-06-17 04:00:00,,,,
346,15:00.0,6.64,16.88,391.26,2013-06-17 04:15:00,,,,
347,30:00.0,6.61,16.88,391.15,2013-06-17 04:30:00,,,,
348,45:00.0,6.67,16.88,391.18,2013-06-17 04:45:00,,,,
349,00:00.0,6.67,16.81,391.23,2013-06-17 05:00:00,,,,
350,15:00.0,6.66,16.81,391.2,2013-06-17 05:15:00,,,,
351,30:00.0,6.64,16.75,391.2,2013-06-17 05:30:00,,,,
352,45:00.0,6.59,16.75,391.23,2013-06-17 05:45:00,,,,
353,00:00.0,6.67,16.75,391.26,2013-06-17 06:00:00,,,,
